index,message_time,s,v,vehID,vehicle_number,x,y
1145,77800.0,32.391307275716116,5.5565223491075235,flow_11.2,14.0,98.35000000000001,162.5086927242839
1146,77800.0,29.947033717430912,1.7085721180843843,flow_7.1,10.0,164.9529662825691,101.65
1147,77800.0,1.5600000000000005,2.6,flow_14.0,16.0,101.65,6.660000000000001
1148,77800.0,27.962673173782463,1.7792604731040416,flow_3.0,11.0,33.062673173782464,98.35000000000001
1149,77800.0,18.587474168464894,1.757012948750581,flow_3.1,13.0,23.68747416846489,98.35000000000001
1150,77800.0,5.080930562826234,1.8817579482792548,flow_3.2,15.0,10.180930562826234,98.35000000000001
1151,78000.0,33.50261174553762,5.5565223491075235,flow_11.2,14.0,98.35000000000001,161.39738825446238
1152,78000.0,30.28874814104779,1.7085721180843843,flow_7.1,10.0,164.61125185895222,101.65
1153,78000.0,2.184000000000001,3.12,flow_14.0,16.0,101.65,7.284000000000001
1154,78000.0,28.31852526840327,1.7792604731040416,flow_3.0,11.0,33.41852526840327,98.35000000000001
1155,78000.0,18.93887675821501,1.7570129487505812,flow_3.1,13.0,24.038876758215007,98.35000000000001
1156,78000.0,5.457282152482085,1.8817579482792546,flow_3.2,15.0,10.557282152482085,98.35000000000001
1157,78200.0,34.613916215359126,5.5565223491075235,flow_11.2,14.0,98.35000000000001,160.28608378464088
1158,78200.0,30.63046256466467,1.7085721180843843,flow_7.1,10.0,164.26953743533534,101.65
1159,78200.0,2.912000000000001,3.64,flow_14.0,16.0,101.65,8.012
1160,78200.0,28.674377363024078,1.7792604731040416,flow_3.0,11.0,33.77437736302408,98.35000000000001
1161,78200.0,19.290279347965125,1.757012948750581,flow_3.1,13.0,24.390279347965123,98.35000000000001
1162,78200.0,5.833633742137936,1.8817579482792544,flow_3.2,15.0,10.933633742137935,98.35000000000001
1163,78400.0,35.72522068518063,5.5565223491075235,flow_11.2,14.0,98.35000000000001,159.17477931481938
1164,78400.0,30.972176988281547,1.708572118084384,flow_7.1,10.0,163.92782301171846,101.65
1165,78400.0,3.7440000000000015,4.16,flow_14.0,16.0,101.65,8.844000000000001
1166,78400.0,29.030229457644886,1.7792604731040416,flow_3.0,11.0,34.13022945764489,98.35000000000001
1167,78400.0,19.64168193771524,1.7570129487505812,flow_3.1,13.0,24.74168193771524,98.35000000000001
1168,78400.0,6.209985331793787,1.8817579482792546,flow_3.2,15.0,11.309985331793786,98.35000000000001
1169,78600.0,36.836525155002136,5.5565223491075235,flow_11.2,14.0,98.35000000000001,158.06347484499787
1170,78600.0,31.313891411898425,1.708572118084384,flow_7.1,10.0,163.58610858810158,101.65
1171,78600.0,4.6800000000000015,4.68,flow_14.0,16.0,101.65,9.780000000000001
1172,78600.0,29.386081552265694,1.7792604731040416,flow_3.0,11.0,34.486081552265695,98.35000000000001
1173,78600.0,19.993084527465356,1.757012948750581,flow_3.1,13.0,25.093084527465354,98.35000000000001
1174,78600.0,6.586336921449638,1.8817579482792546,flow_3.2,15.0,11.686336921449637,98.35000000000001
1175,78800.0,37.94782962482364,5.5565223491075235,flow_11.2,14.0,98.35000000000001,156.95217037517637
1176,78800.0,31.655605835515303,1.708572118084384,flow_7.1,10.0,163.2443941644847,101.65
1177,78800.0,5.720000000000001,5.199999999999999,flow_14.0,16.0,101.65,10.82
1178,78800.0,29.7419336468865,1.7792604731040418,flow_3.0,11.0,34.8419336468865,98.35000000000001
1179,78800.0,20.344487117215472,1.7570129487505814,flow_3.1,13.0,25.44448711721547,98.35000000000001
1180,78800.0,6.962688511105489,1.8817579482792546,flow_3.2,15.0,12.062688511105488,98.35000000000001
1181,79000.0,39.059134094645145,5.5565223491075235,flow_11.2,14.0,98.35000000000001,155.84086590535486
1182,79000.0,31.99732025913218,1.708572118084384,flow_7.1,10.0,162.90267974086782,101.65
1183,79000.0,6.864000000000001,5.719999999999999,flow_14.0,16.0,101.65,11.963999999999999
1184,79000.0,30.09778574150731,1.7792604731040418,flow_3.0,11.0,35.19778574150731,98.35000000000001
1185,79000.0,20.695889706965588,1.7570129487505812,flow_3.1,13.0,25.795889706965585,98.35000000000001
1186,79000.0,7.3390401007613395,1.8817579482792546,flow_3.2,15.0,12.43904010076134,98.35000000000001
1187,79200.0,40.17043856446665,5.5565223491075235,flow_11.2,14.0,98.35000000000001,154.72956143553336
1188,79200.0,32.33903468274906,1.7085721180843838,flow_7.1,10.0,162.56096531725095,101.65
1189,79200.0,8.112,6.239999999999998,flow_14.0,16.0,101.65,13.212
1190,79200.0,30.453637836128117,1.7792604731040418,flow_3.0,11.0,35.55363783612812,98.35000000000001
1191,79200.0,21.047292296715703,1.7570129487505814,flow_3.1,13.0,26.1472922967157,98.35000000000001
1192,79200.0,7.71539169041719,1.8817579482792548,flow_3.2,15.0,12.81539169041719,98.35000000000001
1193,79400.0,41.281743034288155,5.5565223491075235,flow_11.2,14.0,98.35000000000001,153.61825696571185
1194,79400.0,32.68074910636594,1.7085721180843838,flow_7.1,10.0,162.21925089363407,101.65
1195,79400.0,9.464,6.759999999999998,flow_14.0,16.0,101.65,14.563999999999998
1196,79400.0,30.809489930748924,1.7792604731040418,flow_3.0,11.0,35.909489930748926,98.35000000000001
1197,79400.0,21.39869488646582,1.757012948750581,flow_3.1,13.0,26.498694886465817,98.35000000000001
1198,79400.0,8.091743280073041,1.8817579482792546,flow_3.2,15.0,13.191743280073041,98.35000000000001
1199,79600.0,42.39304750410966,5.5565223491075235,flow_11.2,14.0,98.35000000000001,152.50695249589035
1200,79600.0,33.022463529982815,1.7085721180843838,flow_7.1,10.0,161.8775364700172,101.65
1201,79600.0,10.92,7.279999999999998,flow_14.0,16.0,101.65,16.02
1202,79600.0,31.165342025369732,1.7792604731040418,flow_3.0,11.0,36.26534202536973,98.35000000000001
1203,79600.0,21.750097476215934,1.7570129487505814,flow_3.1,13.0,26.850097476215932,98.35000000000001
1204,79600.0,8.468094869728892,1.8817579482792546,flow_3.2,15.0,13.56809486972889,98.35000000000001
1205,79800.0,43.504351973931165,5.5565223491075235,flow_11.2,14.0,98.35000000000001,151.39564802606884
1206,79800.0,33.36417795359969,1.7085721180843838,flow_7.1,10.0,161.5358220464003,101.65
1207,79800.0,12.46690909090909,7.7345454545454535,flow_14.0,16.0,101.65,17.56690909090909
1208,79800.0,31.52119411999054,1.779260473104042,flow_3.0,11.0,36.62119411999054,98.35000000000001
1209,79800.0,22.10150006596605,1.7570129487505812,flow_3.1,13.0,27.20150006596605,98.35000000000001
1210,79800.0,8.844446459384743,1.8817579482792546,flow_3.2,15.0,13.944446459384741,98.35000000000001
1211,80000.0,44.61565644375267,5.5565223491075235,flow_11.2,14.0,98.35000000000001,150.28434355624734
1212,80000.0,33.70589237721657,1.7085721180843838,flow_7.1,10.0,161.19410762278343,101.65
1213,80000.0,14.082261233019851,8.076760710553813,flow_14.0,16.0,101.65,19.18226123301985
1214,80000.0,31.877046214611347,1.7792604731040418,flow_3.0,11.0,36.97704621461135,98.35000000000001
1215,80000.0,22.452902655716166,1.757012948750581,flow_3.1,13.0,27.552902655716167,98.35000000000001
1216,80000.0,9.220798049040594,1.881757948279255,flow_3.2,15.0,14.320798049040596,98.35000000000001
1217,80200.0,45.726960913574175,5.5565223491075235,flow_11.2,14.0,98.35000000000001,149.17303908642583
1218,80200.0,34.04760680083345,1.7085721180843836,flow_7.1,10.0,160.85239319916656,101.65
1219,80200.0,15.720928322368634,8.19333544674392,flow_14.0,16.0,101.65,20.820928322368633
1220,80200.0,32.232898309232155,1.7792604731040418,flow_3.0,11.0,37.33289830923216,98.35000000000001
1221,80200.0,22.80430524546628,1.7570129487505812,flow_3.1,13.0,27.904305245466283,98.35000000000001
1222,80200.0,9.597149638696445,1.8817579482792548,flow_3.2,15.0,14.697149638696446,98.35000000000001
1223,80400.0,46.83826538339568,5.5565223491075235,flow_11.2,14.0,98.35000000000001,148.06173461660433
1224,80400.0,34.38932122445033,1.7085721180843836,flow_7.1,10.0,160.51067877554968,101.65
1225,80400.0,17.359595411717414,8.19333544674392,flow_14.0,16.0,101.65,22.459595411717416
1226,80400.0,32.58875040385296,1.7792604731040418,flow_3.0,11.0,37.688750403852964,98.35000000000001
1227,80400.0,23.155707835216397,1.7570129487505814,flow_3.1,13.0,28.25570783521639,98.35000000000001
1228,80400.0,9.973501228352296,1.8817579482792546,flow_3.2,15.0,15.073501228352297,98.35000000000001
1229,80600.0,47.949569853217184,5.5565223491075235,flow_11.2,14.0,98.35000000000001,146.95043014678282
1230,80600.0,34.731035648067206,1.7085721180843834,flow_7.1,10.0,160.1689643519328,101.65
1231,80600.0,18.9982625010662,8.19333544674392,flow_14.0,16.0,101.65,24.0982625010662
1232,80600.0,32.94460249847377,1.7792604731040418,flow_3.0,11.0,38.04460249847377,98.35000000000001
1233,80600.0,23.507110424966513,1.7570129487505817,flow_3.1,13.0,28.607110424966507,98.35000000000001
1234,80600.0,10.349852818008147,1.8817579482792544,flow_3.2,15.0,15.449852818008146,98.35000000000001
1235,80800.0,49.06087432303869,5.5565223491075235,flow_11.2,14.0,98.35000000000001,145.83912567696132
1236,80800.0,35.072750071684084,1.7085721180843836,flow_7.1,10.0,159.82724992831592,101.65
1237,80800.0,20.63692959041498,8.19333544674392,flow_14.0,16.0,101.65,25.73692959041498
1238,80800.0,33.30045459309458,1.779260473104042,flow_3.0,11.0,38.40045459309458,98.35000000000001
1239,80800.0,23.858513014716628,1.7570129487505817,flow_3.1,13.0,28.958513014716623,98.35000000000001
1240,80800.0,10.726204407663998,1.8817579482792552,flow_3.2,15.0,15.826204407663997,98.35000000000001
1241,81000.0,50.172178792860194,5.5565223491075235,flow_11.2,14.0,98.35000000000001,144.7278212071398
1242,81000.0,35.41446449530096,1.7085721180843834,flow_7.1,10.0,159.48553550469904,101.65
1243,81000.0,22.275596679763765,8.19333544674392,flow_14.0,16.0,101.65,27.375596679763763
1244,81000.0,33.656306687715386,1.779260473104042,flow_3.0,11.0,38.75630668771539,98.35000000000001
1245,81000.0,24.209915604466744,1.7570129487505814,flow_3.1,13.0,29.30991560446674,98.35000000000001
1246,81000.0,11.102555997319849,1.8817579482792548,flow_3.2,15.0,16.20255599731985,98.35000000000001
1247,81200.0,51.2834832626817,5.5565223491075235,flow_11.2,14.0,98.35000000000001,143.6165167373183
1248,81200.0,35.75617891891784,1.7085721180843834,flow_7.1,10.0,159.14382108108217,101.65
1249,81200.0,23.914263769112544,8.19333544674392,flow_14.0,16.0,101.65,29.014263769112546
1250,81200.0,34.01215878233619,1.779260473104042,flow_3.0,11.0,39.112158782336195,98.35000000000001
1251,81200.0,24.56131819421686,1.7570129487505817,flow_3.1,13.0,29.661318194216857,98.35000000000001
1252,81200.0,11.4789075869757,1.8817579482792546,flow_3.2,15.0,16.5789075869757,98.35000000000001
1253,81400.0,52.394787732503204,5.5565223491075235,flow_11.2,14.0,98.35000000000001,142.5052122674968
1254,81400.0,36.09789334253472,1.7085721180843834,flow_7.1,10.0,158.8021066574653,101.65
1255,81400.0,25.55293085846133,8.19333544674392,flow_14.0,16.0,101.65,30.652930858461325
1256,81400.0,34.368010876957,1.779260473104042,flow_3.0,11.0,39.468010876957,98.35000000000001
1257,81400.0,24.912720783966975,1.7570129487505814,flow_3.1,13.0,30.012720783966973,98.35000000000001
1258,81400.0,11.85525917663155,1.8817579482792544,flow_3.2,15.0,16.95525917663155,98.35000000000001
1259,81600.0,53.50609220232471,5.5565223491075235,flow_11.2,14.0,98.35000000000001,141.3939077976753
1260,81600.0,36.439607766151596,1.7085721180843831,flow_7.1,10.0,158.4603922338484,101.65
1261,81600.0,27.19159794781011,8.19333544674392,flow_14.0,16.0,101.65,32.29159794781011
1262,81600.0,34.72386297157781,1.779260473104042,flow_3.0,11.0,39.82386297157781,98.35000000000001
1263,81600.0,25.26412337371709,1.7570129487505817,flow_3.1,13.0,30.36412337371709,98.35000000000001
1264,81600.0,12.231610766287401,1.8817579482792544,flow_3.2,15.0,17.3316107662874,98.35000000000001
1265,81800.0,54.617396672146214,5.5565223491075235,flow_11.2,14.0,98.35000000000001,140.2826033278538
1266,81800.0,36.781322189768474,1.7085721180843834,flow_7.1,10.0,158.11867781023153,101.65
1267,81800.0,28.830265037158895,8.19333544674392,flow_14.0,16.0,101.65,33.9302650371589
1268,81800.0,35.07971506619862,1.7792604731040422,flow_3.0,11.0,40.17971506619862,98.35000000000001
1269,81800.0,25.615525963467206,1.7570129487505817,flow_3.1,13.0,30.715525963467204,98.35000000000001
1270,81800.0,12.607962355943252,1.8817579482792552,flow_3.2,15.0,17.707962355943252,98.35000000000001
1271,81800.0,0.0,0.0,flow_1.1,17.0,5.1,98.35000000000001
1272,82000.0,55.72870114196772,5.5565223491075235,flow_11.2,14.0,98.35000000000001,139.1712988580323
1273,82000.0,37.12303661338535,1.7085721180843831,flow_7.1,10.0,157.77696338661465,101.65
1274,82000.0,30.46893212650768,8.19333544674392,flow_14.0,16.0,101.65,35.56893212650768
1275,82000.0,35.435567160819424,1.7792604731040422,flow_3.0,11.0,40.535567160819426,98.35000000000001
1276,82000.0,25.966928553217322,1.757012948750582,flow_3.1,13.0,31.06692855321732,98.35000000000001
1277,82000.0,12.984313945599103,1.8817579482792546,flow_3.2,15.0,18.084313945599103,98.35000000000001
1278,82000.0,0.10400000000000009,0.52,flow_1.1,17.0,5.204,98.35000000000001
1279,82200.0,56.84000561178922,5.5565223491075235,flow_11.2,14.0,98.35000000000001,138.05999438821078
1280,82200.0,37.46475103700223,1.7085721180843831,flow_7.1,10.0,157.43524896299778,101.65
1281,82200.0,32.10759921585647,8.19333544674392,flow_14.0,16.0,101.65,37.20759921585647
1282,82200.0,35.79141925544023,1.7792604731040422,flow_3.0,11.0,40.89141925544023,98.35000000000001
1283,82200.0,26.318331142967438,1.7570129487505814,flow_3.1,13.0,31.418331142967435,98.35000000000001
1284,82200.0,13.360665535254954,1.8817579482792544,flow_3.2,15.0,18.460665535254954,98.35000000000001
1285,82200.0,0.3120000000000003,1.04,flow_1.1,17.0,5.412,98.35000000000001
1286,82400.0,57.95131008161073,5.5565223491075235,flow_11.2,14.0,98.35000000000001,136.94868991838928
1287,82400.0,37.80646546061911,1.708572118084383,flow_7.1,10.0,157.0935345393809,101.65
1288,82400.0,33.74626630520525,8.19333544674392,flow_14.0,16.0,101.65,38.846266305205255
1289,82400.0,36.14727135006104,1.7792604731040422,flow_3.0,11.0,41.24727135006104,98.35000000000001
1290,82400.0,26.669733732717553,1.757012948750582,flow_3.1,13.0,31.76973373271755,98.35000000000001
1291,82400.0,13.737017124910805,1.8817579482792552,flow_3.2,15.0,18.837017124910805,98.35000000000001
1292,82400.0,0.6091056530214427,1.4855282651072124,flow_1.1,17.0,5.709105653021442,98.35000000000001
1293,82600.0,59.062614551432226,5.5565223491075235,flow_11.2,14.0,98.35000000000001,135.83738544856777
1294,82600.0,38.14817988423599,1.7085721180843831,flow_7.1,10.0,156.75182011576402,101.65
1295,82600.0,35.38493339455404,8.19333544674392,flow_14.0,16.0,101.65,40.48493339455404
1296,82600.0,36.50312344468185,1.779260473104042,flow_3.0,11.0,41.60312344468185,98.35000000000001
1297,82600.0,27.02113632246767,1.7570129487505814,flow_3.1,13.0,32.12113632246767,98.35000000000001
1298,82600.0,14.113368714566656,1.8817579482792546,flow_3.2,15.0,19.213368714566656,98.35000000000001
1299,82600.0,0.9714210274207247,1.8115768719964076,flow_1.1,17.0,6.071421027420724,98.35000000000001
1300,82800.0,60.17391902125373,5.5565223491075235,flow_11.2,14.0,98.35000000000001,134.72608097874627
1301,82800.0,38.489894307852865,1.708572118084383,flow_7.1,10.0,156.41010569214714,101.65
1302,82800.0,37.023600483902825,8.19333544674392,flow_14.0,16.0,101.65,42.12360048390283
1303,82800.0,36.858975539302655,1.7792604731040425,flow_3.0,11.0,41.958975539302656,98.35000000000001
1304,82800.0,27.372538912217784,1.7570129487505817,flow_3.1,13.0,32.472538912217786,98.35000000000001
1305,82800.0,14.489720304222507,1.8817579482792548,flow_3.2,15.0,19.589720304222507,98.35000000000001
1306,82800.0,1.3674659638546736,1.9802246821697442,flow_1.1,17.0,6.467465963854673,98.35000000000001
1307,83000.0,61.285223491075236,5.5565223491075235,flow_11.2,14.0,98.35000000000001,133.61477650892476
1308,83000.0,38.83160873146974,1.7085721180843831,flow_7.1,10.0,156.06839126853026,101.65
1309,83000.0,38.66226757325161,8.19333544674392,flow_14.0,16.0,101.65,43.76226757325161
1310,83000.0,37.21482763392346,1.7792604731040425,flow_3.0,11.0,42.314827633923464,98.35000000000001
1311,83000.0,27.7239415019679,1.7570129487505817,flow_3.1,13.0,32.8239415019679,98.35000000000001
1312,83000.0,14.866071893878358,1.8817579482792546,flow_3.2,15.0,19.966071893878357,98.35000000000001
1313,83000.0,1.7707631408507885,2.016485884980574,flow_1.1,17.0,6.870763140850788,98.35000000000001
1314,83200.0,62.39652796089674,5.5565223491075235,flow_11.2,14.0,98.35000000000001,132.50347203910326
1315,83200.0,39.17332315508662,1.7085721180843827,flow_7.1,10.0,155.72667684491338,101.65
1316,83200.0,40.3009346626004,8.19333544674392,flow_14.0,16.0,101.65,45.4009346626004
1317,83200.0,37.57067972854427,1.7792604731040422,flow_3.0,11.0,42.67067972854427,98.35000000000001
1318,83200.0,28.075344091718016,1.7570129487505817,flow_3.1,13.0,33.17534409171802,98.35000000000001
1319,83200.0,15.242423483534209,1.8817579482792544,flow_3.2,15.0,20.34242348353421,98.35000000000001
1320,83200.0,2.174060259287768,2.0164855921848974,flow_1.1,17.0,7.274060259287768,98.35000000000001
1321,83400.0,63.507832430718246,5.5565223491075235,flow_11.2,14.0,98.35000000000001,131.39216756928175
1322,83400.0,39.5150375787035,1.708572118084383,flow_7.1,10.0,155.3849624212965,101.65
1323,83400.0,41.93960175194918,8.19333544674392,flow_14.0,16.0,101.65,47.039601751949185
1324,83400.0,37.92653182316508,1.7792604731040422,flow_3.0,11.0,43.02653182316508,98.35000000000001
1325,83400.0,28.42674668146813,1.7570129487505817,flow_3.1,13.0,33.52674668146813,98.35000000000001
1326,83400.0,15.61877507319006,1.881757948279255,flow_3.2,15.0,20.71877507319006,98.35000000000001
1327,83400.0,2.5773573804330887,2.0164856057266016,flow_1.1,17.0,7.677357380433088,98.35000000000001
1328,83600.0,64.61913690053976,5.5565223491075235,flow_11.2,14.0,98.35000000000001,130.28086309946025
1329,83600.0,39.85675200232038,1.7085721180843827,flow_7.1,10.0,155.04324799767963,101.65
1330,83600.0,43.57826884129797,8.19333544674392,flow_14.0,16.0,101.65,48.67826884129797
1331,83600.0,38.282383917785886,1.7792604731040422,flow_3.0,11.0,43.38238391778589,98.35000000000001
1332,83600.0,28.778149271218247,1.7570129487505817,flow_3.1,13.0,33.87814927121825,98.35000000000001
1333,83600.0,15.99512666284591,1.8817579482792544,flow_3.2,15.0,21.09512666284591,98.35000000000001
1334,83600.0,2.9806545014519887,2.016485605094503,flow_1.1,17.0,8.080654501451988,98.35000000000001
1335,83800.0,65.73044137036126,5.5565223491075235,flow_11.2,14.0,98.35000000000001,129.16955862963874
1336,83800.0,40.198466425937255,1.708572118084383,flow_7.1,10.0,154.70153357406275,101.65
1337,83800.0,45.216935930646756,8.19333544674392,flow_14.0,16.0,101.65,50.31693593064675
1338,83800.0,38.63823601240669,1.7792604731040425,flow_3.0,11.0,43.738236012406695,98.35000000000001
1339,83800.0,29.129551860968363,1.757012948750582,flow_3.1,13.0,34.229551860968364,98.35000000000001
1340,83800.0,16.37147825250176,1.8817579482792548,flow_3.2,15.0,21.47147825250176,98.35000000000001
1341,83800.0,3.383951622476845,2.016485605124284,flow_1.1,17.0,8.483951622476845,98.35000000000001
1342,84000.0,66.84174584018277,5.5565223491075235,flow_11.2,14.0,98.35000000000001,128.05825415981724
1343,84000.0,40.54018084955413,1.708572118084383,flow_7.1,10.0,154.35981915044587,101.65
1344,84000.0,46.85560301999554,8.19333544674392,flow_14.0,16.0,101.65,51.95560301999554
1345,84000.0,38.9940881070275,1.7792604731040425,flow_3.0,11.0,44.0940881070275,98.35000000000001
1346,84000.0,29.480954450718478,1.757012948750582,flow_3.1,13.0,34.58095445071848,98.35000000000001
1347,84000.0,16.747829842157614,1.881757948279255,flow_3.2,15.0,21.847829842157612,98.35000000000001
1348,84000.0,3.7872487435014186,2.0164856051228677,flow_1.1,17.0,8.887248743501418,98.35000000000001
1349,84200.0,67.95305031000427,5.5565223491075235,flow_11.2,14.0,98.35000000000001,126.94694968999573
1350,84200.0,40.88189527317101,1.7085721180843827,flow_7.1,10.0,154.018104726829,101.65
1351,84200.0,48.49427010934433,8.19333544674392,flow_14.0,16.0,101.65,53.59427010934433
1352,84200.0,39.34994020164831,1.7792604731040425,flow_3.0,11.0,44.44994020164831,98.35000000000001
1353,84200.0,29.832357040468594,1.757012948750582,flow_3.1,13.0,34.932357040468595,98.35000000000001
1354,84200.0,17.12418143181346,1.8817579482792548,flow_3.2,15.0,22.224181431813463,98.35000000000001
1355,84200.0,4.1905458645260065,2.0164856051229356,flow_1.1,17.0,9.290545864526006,98.35000000000001
1356,84400.0,69.06435477982578,5.5565223491075235,flow_11.2,14.0,98.35000000000001,125.83564522017423
1357,84400.0,41.22360969678789,1.7085721180843825,flow_7.1,10.0,153.67639030321212,101.65
1358,84400.0,50.132937198693114,8.19333544674392,flow_14.0,16.0,101.65,55.23293719869312
1359,84400.0,39.70579229626912,1.7792604731040425,flow_3.0,11.0,44.80579229626912,98.35000000000001
1360,84400.0,30.18375963021871,1.757012948750582,flow_3.1,13.0,35.28375963021871,98.35000000000001
1361,84400.0,17.500533021469316,1.8817579482792546,flow_3.2,15.0,22.600533021469314,98.35000000000001
1362,84400.0,4.593842985550593,2.016485605122932,flow_1.1,17.0,9.693842985550592,98.35000000000001
1363,84600.0,70.17565924964728,5.5565223491075235,flow_11.2,14.0,98.35000000000001,124.72434075035272
1364,84600.0,41.56532412040477,1.7085721180843825,flow_7.1,10.0,153.33467587959524,101.65
1365,84600.0,51.7716042880419,8.19333544674392,flow_14.0,16.0,101.65,56.8716042880419
1366,84600.0,40.061644390889924,1.7792604731040425,flow_3.0,11.0,45.161644390889926,98.35000000000001
1367,84600.0,30.535162219968825,1.757012948750582,flow_3.1,13.0,35.63516221996883,98.35000000000001
1368,84600.0,17.876884611125163,1.8817579482792544,flow_3.2,15.0,22.976884611125165,98.35000000000001
1369,84600.0,4.997140106575179,2.0164856051229325,flow_1.1,17.0,10.097140106575178,98.35000000000001
1370,84800.0,71.28696371946879,5.5565223491075235,flow_11.2,14.0,98.35000000000001,123.61303628053122
1371,84800.0,41.907038544021646,1.7085721180843825,flow_7.1,10.0,152.99296145597836,101.65
1372,84800.0,53.410271377390686,8.19333544674392,flow_14.0,16.0,101.65,58.51027137739068
1373,84800.0,40.41749648551073,1.7792604731040427,flow_3.0,11.0,45.51749648551073,98.35000000000001
1374,84800.0,30.88656480971894,1.7570129487505821,flow_3.1,13.0,35.98656480971894,98.35000000000001
1375,84800.0,18.253236200781018,1.8817579482792548,flow_3.2,15.0,23.353236200781016,98.35000000000001
1376,84800.0,5.400437227599765,2.016485605122932,flow_1.1,17.0,10.500437227599765,98.35000000000001
1377,85000.0,72.39826818929029,5.5565223491075235,flow_11.2,14.0,98.35000000000001,122.50173181070971
1378,85000.0,42.248752967638524,1.7085721180843825,flow_7.1,10.0,152.65124703236148,101.65
1379,85000.0,55.04893846673947,8.19333544674392,flow_14.0,16.0,101.65,60.14893846673947
1380,85000.0,40.77334858013154,1.7792604731040427,flow_3.0,11.0,45.87334858013154,98.35000000000001
1381,85000.0,31.237967399469056,1.7570129487505821,flow_3.1,13.0,36.33796739946906,98.35000000000001
1382,85000.0,18.629587790436865,1.8817579482792548,flow_3.2,15.0,23.729587790436867,98.35000000000001
1383,85000.0,5.803734348624351,2.0164856051229325,flow_1.1,17.0,10.90373434862435,98.35000000000001
1384,85200.0,73.5095726591118,5.5565223491075235,flow_11.2,14.0,98.35000000000001,121.39042734088821
1385,85200.0,42.5904673912554,1.7085721180843823,flow_7.1,10.0,152.3095326087446,101.65
1386,85200.0,56.68760555608826,8.19333544674392,flow_14.0,16.0,101.65,61.78760555608826
1387,85200.0,41.12920067475235,1.7792604731040427,flow_3.0,11.0,46.22920067475235,98.35000000000001
1388,85200.0,31.589369989219172,1.7570129487505821,flow_3.1,13.0,36.68936998921917,98.35000000000001
1389,85200.0,19.00593938009272,1.8817579482792546,flow_3.2,15.0,24.10593938009272,98.35000000000001
1390,85200.0,6.207031469648937,2.016485605122932,flow_1.1,17.0,11.307031469648937,98.35000000000001
1391,85400.0,74.6208771289333,5.5565223491075235,flow_11.2,14.0,98.35000000000001,120.2791228710667
1392,85400.0,42.93218181487228,1.7085721180843823,flow_7.1,10.0,151.96781818512773,101.65
1393,85400.0,58.326272645437044,8.19333544674392,flow_14.0,16.0,101.65,63.42627264543705
1394,85400.0,41.485052769373155,1.7792604731040427,flow_3.0,11.0,46.585052769373156,98.35000000000001
1395,85400.0,31.940772578969288,1.757012948750582,flow_3.1,13.0,37.04077257896929,98.35000000000001
1396,85400.0,19.382290969748567,1.8817579482792544,flow_3.2,15.0,24.482290969748572,98.35000000000001
1397,85400.0,6.610328590673523,2.0164856051229325,flow_1.1,17.0,11.710328590673523,98.35000000000001
1398,85600.0,75.7321815987548,5.5565223491075235,flow_11.2,14.0,98.35000000000001,119.1678184012452
1399,85600.0,43.27389623848916,1.708572118084382,flow_7.1,10.0,151.62610376151085,101.65
1400,85600.0,59.96493973478582,8.19333544674392,flow_14.0,16.0,101.65,65.06493973478582
1401,85600.0,41.84090486399396,1.7792604731040427,flow_3.0,11.0,46.940904863993964,98.35000000000001
1402,85600.0,32.2921751687194,1.757012948750582,flow_3.1,13.0,37.392175168719405,98.35000000000001
1403,85600.0,19.75864255940442,1.8817579482792544,flow_3.2,15.0,24.858642559404423,98.35000000000001
1404,85600.0,7.0136257116981096,2.016485605122932,flow_1.1,17.0,12.11362571169811,98.35000000000001
1405,85800.0,76.84348606857631,5.5565223491075235,flow_11.2,14.0,98.35000000000001,118.0565139314237
1406,85800.0,43.615610662106036,1.7085721180843823,flow_7.1,10.0,151.28438933789397,101.65
1407,85800.0,61.60360682413461,8.19333544674392,flow_14.0,16.0,101.65,66.70360682413461
1408,85800.0,42.19675695861477,1.779260473104043,flow_3.0,11.0,47.29675695861477,98.35000000000001
1409,85800.0,32.64357775846952,1.7570129487505823,flow_3.1,13.0,37.74357775846952,98.35000000000001
1410,85800.0,20.13499414906027,1.8817579482792552,flow_3.2,15.0,25.234994149060274,98.35000000000001
1411,85800.0,7.416922832722696,2.0164856051229325,flow_1.1,17.0,12.516922832722697,98.35000000000001
1412,86000.0,77.95479053839782,5.5565223491075235,flow_11.2,14.0,98.35000000000001,116.94520946160219
1413,86000.0,43.957325085722914,1.708572118084382,flow_7.1,10.0,150.9426749142771,101.65
1414,86000.0,63.242273913483395,8.19333544674392,flow_14.0,16.0,101.65,68.3422739134834
1415,86000.0,42.55260905323558,1.779260473104043,flow_3.0,11.0,47.65260905323558,98.35000000000001
1416,86000.0,32.994980348219634,1.7570129487505823,flow_3.1,13.0,38.094980348219636,98.35000000000001
1417,86000.0,20.511345738716123,1.8817579482792546,flow_3.2,15.0,25.611345738716125,98.35000000000001
1418,86000.0,7.820219953747282,2.0164856051229325,flow_1.1,17.0,12.920219953747281,98.35000000000001
1419,86200.0,79.06609500821932,5.5565223491075235,flow_11.2,14.0,98.35000000000001,115.83390499178068
1420,86200.0,44.29903950933979,1.7085721180843818,flow_7.1,10.0,150.6009604906602,101.65
1421,86200.0,64.88094100283219,8.19333544674392,flow_14.0,16.0,101.65,69.98094100283218
1422,86200.0,42.908461147856386,1.779260473104043,flow_3.0,11.0,48.00846114785638,98.35000000000001
